Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
oh	Eng	O	42.22	16.44	-0.8	41.42
no	Spn	O	39.04	44.89	-2.38	42.51
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
guys	Eng	O	40.97	13.02	-2.38	38.589999999999996
Im	Eng	O/OTROS	20.85	11.84	-0.8	20.05
in	Eng	O	45.41	25.29	-0.8	44.61
library	Eng	O	40.21	25.37	-0.8	39.410000000000004
his	Eng	O	44.36	27.21	-0.8	43.56
is	Eng	O	44.66	21.08	-0.8	43.86
too	Eng	O	46.65	16.45	-0.8	45.85
funny	Eng	O	44.71	19.74	-0.8	43.910000000000004
for	Eng	O	47.94	28.79	-0.8	47.14
library	Eng	O	40.21	25.37	-0.8	39.410000000000004
🤣	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😆	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
