Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
disagree	Eng	O	50.72	23.26	-0.8	49.92
.	Punct	O	N/A	N/A	N/A	N/A
But	Eng	O/ORG	51.93	13.76	-0.8	51.13
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
also	Eng	O/ORG	46.43	25.86	-0.8	45.63
feel	Eng	O/ORG	42.65	17.76	-0.8	41.85
like	Eng	O/ORG	57.49	21.32	-0.8	56.690000000000005
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
employers	Eng	O	44.97	23.34	-0.8	44.17
’	Punct	O	N/A	N/A	N/A	N/A
obligation	Eng	O	50.17	30.25	-0.8	49.370000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
remunerate	Eng	O	38.4	28.47	-0.8	37.6
staff	Eng	O	37.26	5.29	-0.8	36.46
that	Eng	O	68.72	14.42	-0.8	67.92
broker	Eng	O	38.06	21.5	-0.8	37.260000000000005
other	Eng	O	57.25	23.13	-0.8	56.45
languages	Eng	O	48.25	24.25	-0.8	47.45
for	Eng	O	47.94	28.79	-0.8	47.14
them	Eng	O	58.74	12.49	-0.8	57.940000000000005
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
