Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
✨	Punct	O	N/A	N/A	N/A	N/A
Mi	Spn	O	18.08	38.03	-2.38	35.65
poni	Spn	O	16.43	27.94	-1.01	26.93
triste	Spn	O	28.79	49.66	-1.01	48.65
✨	Punct	O	N/A	N/A	N/A	N/A
✨	Punct	O	N/A	N/A	N/A	N/A
lo	Spn	O	19.44	42.92	-1.01	41.910000000000004
voy	Spn	O	16.9	40.7	-1.01	39.690000000000005
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
extrañar	Spn	O	25.51	46.15	-1.01	45.14
mi	Spn	O	18.08	38.03	-1.01	37.02
cara	Spn	O	25.3	46.58	-1.01	45.57
de	Spn	O	26.21	47.06	-1.01	46.050000000000004
mono	Spn	O	27.59	37.66	-1.01	36.65
✨	Punct	O	N/A	N/A	N/A	N/A
jajasjsj	Spn	O	-8.31	-7.14	-1.01	-8.15
frases	Spn	O	32.71	36.62	-1.01	35.61
cariñosas	Spn	O	26.51	51.61	-1.01	50.6
de	Spn	O	26.21	47.06	-1.01	46.050000000000004
jordan	Spn	O	22.45	24.73	-1.01	23.72
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
