Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Ummmm	Eng	O/PERS	11.33	1.88	-0.8	10.53
this	Eng	O	59.86	22.07	-0.8	59.06
is	Eng	O	44.66	21.08	-0.8	43.86
beautiful	Eng	O	51.42	11.64	-0.8	50.620000000000005
lol	Eng	O	19.76	18.87	-0.8	18.96
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
used	Eng	O	48.97	21.24	-0.8	48.17
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
say	Eng	O	43.93	22.05	-0.8	43.13
“	Punct	O	N/A	N/A	N/A	N/A
cased	Eng	O	42.89	27.86	-0.8	42.09
”	Punct	O	N/A	N/A	N/A	N/A
instead	Eng	O	54.64	19.76	-0.8	53.84
of	Eng	O	45.37	12.91	-0.8	44.57
married	Eng	O	54.24	21.59	-0.8	53.440000000000005
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
little	Eng	O	62.57	24.78	-0.8	61.77
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
