Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Clearly	Eng	O/PERS	47.17	15.38	-0.8	46.370000000000005
y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O	47.74	25.64	-2.38	45.36
are	Eng	O	50.46	30.0	-0.8	49.660000000000004
joking	Eng	O	43.77	10.66	-0.8	42.970000000000006
😂	Punct	O	N/A	N/A	N/A	N/A
right	Eng	O	61.96	14.85	-0.8	61.160000000000004
?	Punct	O	N/A	N/A	N/A	N/A
😳	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
