Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Growing	Eng	O/ORG	57.1	13.32	-0.8	56.300000000000004
up	Eng	O/ORG	37.07	9.61	-0.8	36.27
in	Eng	O	45.41	25.29	-0.8	44.61
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
Hispanic	Eng	O/ORG	29.67	9.01	-0.8	28.87
household	Eng	O/ORG	53.89	7.19	-0.8	53.09
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
minimal	Eng	O/ORG	40.0	34.59	-0.8	39.2
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
this	Eng	O/ORG	59.86	22.07	-0.8	59.06
hit	Eng	O/ORG	38.88	12.62	-0.8	38.080000000000005
waaaaaay	Eng	O/ORG	18.75	10.83	-0.8	17.95
too	Eng	O	46.65	16.45	-0.8	45.85
close	Eng	O	48.45	29.97	-0.8	47.650000000000006
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
home	Eng	O	50.87	37.23	-0.8	50.07
for	Eng	O	47.94	28.79	-0.8	47.14
me	Spn	O	41.15	43.0	-2.38	40.62
.	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
