Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
No	Spn	O	39.04	44.89	-2.38	42.51
lleva	Spn	O	10.02	46.68	-1.01	45.67
agua	Spn	O	16.8	37.67	-1.01	36.660000000000004
😵	Punct	O	N/A	N/A	N/A	N/A
😵	Punct	O	N/A	N/A	N/A	N/A
😵	Punct	O	N/A	N/A	N/A	N/A
😵	Punct	O	N/A	N/A	N/A	N/A
solo	Spn	O	27.72	34.05	-1.01	33.04
3	Num	O	N/A	N/A	N/A	N/A
hielos	Spn	O	14.1	42.34	-1.01	41.330000000000005
😅	Punct	O	N/A	N/A	N/A	N/A
cada	Spn	O	20.46	44.24	-1.01	43.230000000000004
2	Num	O	N/A	N/A	N/A	N/A
o	Spn	O	22.76	28.33	-1.01	27.319999999999997
3	Num	O	N/A	N/A	N/A	N/A
días	Spn	O	14.61	47.53	-1.01	46.52
para	Spn	O	27.32	53.43	-1.01	52.42
vivir	Spn	O	14.83	42.11	-1.01	41.1
más	Spn	O	6.97	45.12	-1.01	44.11
tiempo	Spn	O	16.11	54.05	-1.01	53.04
😊	Punct	O	N/A	N/A	N/A	N/A
con	Spn	O	33.09	47.17	-1.01	46.160000000000004
agua	Spn	O	16.8	37.67	-1.01	36.660000000000004
se	Spn	O	30.91	42.67	-1.01	41.660000000000004
pudre	Spn	O	23.96	33.81	-1.01	32.800000000000004
😬	Punct	O	N/A	N/A	N/A	N/A
😬	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
