Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
The	Eng	O/ORG	60.83	27.05	-0.8	60.03
fact	Eng	O/ORG	43.24	11.46	-0.8	42.440000000000005
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
mom	Eng	O/ORG	34.1	16.88	-0.8	33.300000000000004
said	Eng	O	47.81	17.28	-0.8	47.010000000000005
“	Punct	O	N/A	N/A	N/A	N/A
cortar	Spn	O	24.42	46.41	-2.38	44.029999999999994
”	Punct	O	N/A	N/A	N/A	N/A
earlier	Eng	O	41.37	18.66	-2.38	38.989999999999995
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
the	Eng	O	60.83	27.05	-0.8	60.03
“	Punct	O	N/A	N/A	N/A	N/A
no	Spn	O	39.04	44.89	-2.38	42.51
sabo	Spn	O	16.37	33.68	-1.01	32.67
”	Punct	O	N/A	N/A	N/A	N/A
kid	Eng	O	38.19	9.68	-2.38	35.809999999999995
still	Eng	O	53.2	12.74	-0.8	52.400000000000006
said	Eng	O	47.81	17.28	-0.8	47.010000000000005
“	Punct	O	N/A	N/A	N/A	N/A
curtiar	Spn	O	21.19	25.18	-2.38	22.8
”	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
💀	Punct	O	N/A	N/A	N/A	N/A
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
