Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
its	Eng	O/ORG	40.87	11.62	-0.8	40.07
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
his	Eng	O/ORG	44.36	27.21	-0.8	43.56
fault	Eng	O/ORG	32.93	10.31	-0.8	32.13
his	Eng	O	44.36	27.21	-0.8	43.56
american	Eng	O	44.45	42.67	-0.8	43.650000000000006
accent	Eng	O	46.76	13.52	-0.8	45.96
is	Eng	O	44.66	21.08	-0.8	43.86
so	Eng	O	43.57	28.06	-0.8	42.77
strong	Eng	O	48.65	8.33	-0.8	47.85
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
