Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Ella	Spn	PERSON/O	17.16	48.39	-2.38	46.01
es	Spn	O	21.58	44.75	-1.01	43.74
su	Spn	O	14.41	35.66	-1.01	34.65
novio	Spn	O	19.06	42.63	-1.01	41.620000000000005
y	Spn	O	21.5	34.41	-1.01	33.4
él	Spn	O	-2.24	30.46	-1.01	29.45
su	Spn	O	14.41	35.66	-1.01	34.65
novia	Spn	O	20.72	41.41	-1.01	40.4
.	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
