Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
didn	Eng	O	48.99	16.56	-0.8	48.190000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
teach	Eng	O	49.19	17.71	-0.8	48.39
me	Eng	O	41.15	43.0	-0.8	40.35
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
avoid	Eng	O	28.89	12.08	-0.8	28.09
further	Eng	O	47.71	21.68	-0.8	46.910000000000004
discrimination	Eng	O	67.06	41.51	-0.8	66.26
and	Eng	O	58.08	26.56	-0.8	57.28
in	Eng	O	45.41	25.29	-0.8	44.61
order	Eng	O	45.72	36.72	-0.8	44.92
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
“	Punct	O	N/A	N/A	N/A	N/A
assimilate	Eng	O	41.69	27.54	-0.8	40.89
.	Punct	O	N/A	N/A	N/A	N/A
”	Punct	O	N/A	N/A	N/A	N/A
It	Eng	O/ORG	50.11	11.76	-0.8	49.31
’	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
literally	Eng	O	59.34	18.74	-0.8	58.540000000000006
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
survival	Eng	O	38.97	18.6	-0.8	38.17
response	Eng	O	48.76	42.17	-0.8	47.96
for	Eng	O	47.94	28.79	-0.8	47.14
some	Eng	O	56.66	33.61	-0.8	55.86
families	Eng	O	57.35	39.65	-0.8	56.550000000000004
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
