Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Heck	Eng	O/PERS	36.34	14.53	-0.8	35.540000000000006
yeah	Eng	O	62.76	10.6	-0.8	61.96
Carlos	Spn	PERSON/PERS	20.19	47.2	-2.38	44.82
house	Eng	O	54.79	25.31	-2.38	52.41
be	Eng	O	42.62	20.92	-0.8	41.82
getting	Eng	O	68.58	9.63	-0.8	67.78
lit	Eng	O	37.15	12.77	-0.8	36.35
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
see	Eng	O	45.86	24.58	-0.8	45.06
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
