Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
does	Eng	O	50.07	24.01	-0.8	49.27
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
mean	Eng	O	52.3	29.01	-0.8	51.5
by	Eng	O	35.52	13.53	-0.8	34.720000000000006
buenas	Spn	O	22.42	54.14	-2.38	51.76
nalgas	Spn	O	20.64	37.42	-1.01	36.410000000000004
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
todos	Spn	O	25.81	56.77	-1.01	55.760000000000005
like	Eng	O	57.49	21.32	-2.38	55.11
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
what	Eng	O/ORG	61.03	9.63	-0.8	60.230000000000004
he	Eng	O/ORG	44.49	34.18	-0.8	43.690000000000005
want	Eng	O/ORG	52.19	4.37	-0.8	51.39
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
