Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
aidangallagherofficial	Eng	O	16.04	5.81	-0.8	15.239999999999998
this	Eng	O	59.86	22.07	-0.8	59.06
could	Eng	O	58.14	16.9	-0.8	57.34
be	Eng	O	42.62	20.92	-0.8	41.82
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
me	Eng	O	41.15	43.0	-0.8	40.35
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
think	Eng	O/ORG	65.69	9.38	-0.8	64.89
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
