Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
We	Eng	O	46.45	7.69	-0.8	45.650000000000006
need	Eng	O/ORG	46.91	20.22	-0.8	46.11
Black	Eng	O/ORG	40.54	13.24	-0.8	39.74
and	Eng	O/ORG	58.08	26.56	-0.8	57.28
Latinx	Eng	O/ORG	13.28	10.37	-0.8	12.479999999999999
unity	Eng	O/ORG	41.47	18.09	-0.8	40.67
(	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
black	Eng	O/ORG	40.54	13.24	-0.8	39.74
)	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-0.8	57.28
thank	Eng	O	53.77	16.35	-0.8	52.970000000000006
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
for	Eng	O	47.94	28.79	-0.8	47.14
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
on	Eng	O	43.01	23.0	-0.8	42.21
this	Eng	O	59.86	22.07	-0.8	59.06
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
