Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
IM	Eng	O/ORG	20.85	11.84	-0.8	20.05
A	Eng	O/ORG	39.06	38.09	-0.8	38.260000000000005
SPANISH	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
SPEAKER	Eng	O/ORG	44.52	19.75	-0.8	43.720000000000006
AND	Eng	O/ORG	58.08	26.56	-0.8	57.28
LET	Eng	O/ORG	41.33	17.8	-0.8	40.53
ME	Eng	O	41.15	43.0	-0.8	40.35
TELL	Eng	O/OTROS	49.1	23.35	-0.8	48.300000000000004
YOU	Eng	O/OTROS	56.67	25.36	-0.8	55.870000000000005
THIS	Eng	O	59.86	22.07	-0.8	59.06
IS	Eng	O	44.66	21.08	-0.8	43.86
SNEDING	Eng	O/ORG	36.09	4.23	-0.8	35.290000000000006
MEEEEE	Eng	O/ORG	22.81	15.21	-0.8	22.009999999999998
IVE	Eng	O/ORG	27.52	16.09	-0.8	26.72
BEEN	Eng	O/ORG	52.66	22.28	-0.8	51.86
DEALING	Eng	O/ORG	53.79	17.17	-0.8	52.99
WITH	Eng	O/ORG	54.27	4.16	-0.8	53.470000000000006
A	Eng	O/ORG	39.06	38.09	-0.8	38.260000000000005
HEADACHE	Eng	O/ORG	39.86	22.78	-0.8	39.06
SO	Eng	O/ORG	43.57	28.06	-0.8	42.77
TY	Eng	O	25.13	9.83	-0.8	24.33
FOR	Eng	O	47.94	28.79	-0.8	47.14
THE	Eng	O	60.83	27.05	-0.8	60.03
LAUGH	Eng	O/ORG	37.76	15.74	-0.8	36.96
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
