Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Lol	Eng	O	19.76	18.87	-0.8	18.96
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
the	Eng	O	60.83	27.05	-0.8	60.03
the	Eng	O	60.83	27.05	-0.8	60.03
same	Eng	O	49.13	34.36	-0.8	48.330000000000005
way	Eng	O	46.27	15.37	-0.8	45.470000000000006
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
didn	Eng	O	48.99	16.56	-0.8	48.190000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
learn	Eng	O	42.31	12.41	-0.8	41.510000000000005
English	Eng	O/OTROS	35.81	18.35	-0.8	35.010000000000005
until	Eng	O	41.68	25.6	-0.8	40.88
the	Eng	O	60.83	27.05	-0.8	60.03
4th	Eng	O	7.94	1.38	-0.8	7.140000000000001
grade	Eng	O	43.31	36.23	-0.8	42.510000000000005
and	Eng	O	58.08	26.56	-0.8	57.28
thanks	Eng	O	56.71	11.9	-0.8	55.910000000000004
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
then	Eng	O	60.65	23.75	-0.8	59.85
speech	Eng	O	39.61	6.09	-0.8	38.81
therapist	Eng	O	51.11	1.62	-0.8	50.31
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
