Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Yo	Spn	O	24.54	38.85	-2.38	36.47
aquí	Spn	O	-1.09	47.65	-1.01	46.64
riéndome	Spn	O	25.44	35.53	-1.01	34.52
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
las	Spn	O	34.62	47.63	-1.01	46.620000000000005
3	Num	O	N/A	N/A	N/A	N/A
de	Spn	O	26.21	47.06	-1.01	46.050000000000004
la	Spn	O	18.68	44.74	-1.01	43.730000000000004
mañana	Spn	O	18.75	54.72	-1.01	53.71
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
