Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Saying	Eng	O/ORG	60.24	14.64	-0.8	59.440000000000005
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
white	Eng	O	48.39	21.6	-0.8	47.59
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
is	Eng	O/ORG	44.66	21.08	-2.38	42.279999999999994
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
really	Eng	O/ORG	69.21	24.1	-0.8	68.41
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
Mexican	Spn	O/PERS	37.7	44.86	-2.38	42.48
is	Eng	O	44.66	21.08	-2.38	42.279999999999994
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
saying	Eng	O	60.24	14.64	-0.8	59.440000000000005
white	Eng	O	48.39	21.6	-0.8	47.59
Americans	Eng	O/ORG	43.34	31.21	-0.8	42.540000000000006
aren	Eng	O/ORG	46.78	33.74	-0.8	45.980000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
real	Eng	O	50.3	35.46	-0.8	49.5
Americans	Eng	O/ORG	43.34	31.21	-0.8	42.540000000000006
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
British	Eng	O/ORG	32.19	12.34	-0.8	31.389999999999997
🤦	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
