Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O/ORG	47.74	25.64	-2.38	45.36
saying	Eng	O/ORG	60.24	14.64	-0.8	59.440000000000005
she	Eng	O/ORG	47.98	20.49	-0.8	47.18
isn	Eng	O/ORG	40.07	9.27	-0.8	39.27
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
…	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
DO	Eng	O	42.25	32.38	-2.38	39.87
YOU	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
SEE	Eng	O/ORG	45.86	24.58	-0.8	45.06
HER	Eng	O/ORG	46.52	29.04	-0.8	45.720000000000006
BANGS	Eng	O/ORG	34.66	18.03	-0.8	33.86
?	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
