Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O/ORG	33.66	10.74	-0.8	32.86
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
still	Eng	O/ORG	53.2	12.74	-0.8	52.400000000000006
very	Eng	O/ORG	48.4	29.89	-0.8	47.6
insecure	Eng	O/ORG	42.6	28.25	-0.8	41.800000000000004
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
still	Eng	O/ORG	53.2	12.74	-0.8	52.400000000000006
can	Eng	O/ORG	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
get	Eng	O/ORG	48.04	13.69	-0.8	47.24
out	Eng	O/ORG	48.81	12.75	-0.8	48.010000000000005
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
basic	Eng	O/ORG	39.72	11.66	-0.8	38.92
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
🥺	Punct	O	N/A	N/A	N/A	N/A
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
still	Eng	O/ORG	53.2	12.74	-0.8	52.400000000000006
try	Eng	O	43.92	17.78	-0.8	43.120000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
practice	Eng	O	48.28	37.56	-0.8	47.480000000000004
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/OTROS	42.31	11.38	-0.8	41.510000000000005
can	Eng	O/OTROS	46.96	33.02	-0.8	46.160000000000004
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
