Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
“	Punct	O	N/A	N/A	N/A	N/A
Just	Eng	O/ORG	56.89	16.33	-0.8	56.09
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
feel	Eng	O	42.65	17.76	-0.8	41.85
spicy	Eng	O	27.99	6.3	-0.8	27.189999999999998
”	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
!	Punct	O	N/A	N/A	N/A	N/A
?	Punct	O	N/A	N/A	N/A	N/A
Like	Eng	O/PERS	57.49	21.32	-0.8	56.690000000000005
girl	Eng	O	32.89	8.72	-0.8	32.09
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
’	Punct	O	N/A	N/A	N/A	N/A
re	Eng	O	44.29	29.91	-0.8	43.49
literally	Eng	O	59.34	18.74	-0.8	58.540000000000006
Latino	Spn	O/PERS	26.42	40.08	-2.38	37.699999999999996
.	Punct	O	N/A	N/A	N/A	N/A
You	Eng	O	56.67	25.36	-2.38	54.29
can	Eng	O	46.96	33.02	-0.8	46.160000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
change	Eng	O	51.87	28.83	-0.8	51.07
their	Eng	O	61.66	20.15	-0.8	60.86
heritage	Eng	O	43.0	23.3	-0.8	42.2
and	Eng	O	58.08	26.56	-0.8	57.28
ancestry	Eng	O	39.03	12.87	-0.8	38.230000000000004
!	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
