Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O	33.66	10.74	-0.8	32.86
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
/	Punct	O	N/A	N/A	N/A	N/A
Bio	Spn	O/ORG	20.36	28.26	-2.38	25.880000000000003
double	Eng	O/ORG	49.75	26.24	-2.38	47.37
major	Eng	O	45.28	30.3	-0.8	44.480000000000004
and	Eng	O	58.08	26.56	-0.8	57.28
Latina	Spn	PERSON/ORG	26.77	39.18	-2.38	36.8
but	Eng	O/ORG	51.93	13.76	-2.38	49.55
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O/ORG	41.64	33.49	-0.8	40.84
always	Eng	O/ORG	58.03	12.99	-0.8	57.230000000000004
been	Eng	O/ORG	52.66	22.28	-0.8	51.86
shy	Eng	O/ORG	24.9	11.18	-0.8	24.099999999999998
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
front	Eng	O/ORG	46.04	15.5	-0.8	45.24
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
family	Eng	O/ORG	54.07	30.22	-0.8	53.27
.	Punct	O	N/A	N/A	N/A	N/A
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
uncle	Eng	O	34.61	26.99	-0.8	33.81
heard	Eng	O	51.23	17.1	-0.8	50.43
me	Spn	O	41.15	43.0	-2.38	40.62
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
