Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
purposely	Eng	O	42.64	11.78	-0.8	41.84
learned	Eng	O	53.05	14.4	-0.8	52.25
the	Eng	O	60.83	27.05	-0.8	60.03
accents	Eng	O	47.34	15.89	-0.8	46.540000000000006
so	Eng	O	43.57	28.06	-0.8	42.77
people	Eng	O	65.53	26.25	-0.8	64.73
wouldn	Eng	O	61.72	-0.63	-0.8	60.92
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O	40.21	10.87	-0.8	39.410000000000004
make	Eng	O	50.59	18.5	-0.8	49.790000000000006
fun	Eng	O	36.4	23.58	-0.8	35.6
of	Eng	O	45.37	12.91	-0.8	44.57
me	Spn	O	41.15	43.0	-2.38	40.62
😅	Punct	O	N/A	N/A	N/A	N/A
😬	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
