Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
The	Eng	O	60.83	27.05	-0.8	60.03
way	Eng	O	46.27	15.37	-0.8	45.470000000000006
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
asked	Eng	O	45.15	16.34	-0.8	44.35
for	Eng	O	47.94	28.79	-0.8	47.14
money	Eng	O	53.0	28.15	-0.8	52.2
in	Eng	O/OTROS	45.41	25.29	-0.8	44.61
Spanish	Eng	O/OTROS	39.06	8.16	-0.8	38.260000000000005
fluently	Eng	O	43.76	9.36	-0.8	42.96
“	Punct	O	N/A	N/A	N/A	N/A
ah	Eng	O	31.09	22.41	-0.8	30.29
no	Spn	O	39.04	44.89	-2.38	42.51
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
no	Spn	O	39.04	44.89	-1.01	43.88
sabias	Spn	O	24.1	40.34	-1.01	39.330000000000005
español	Spn	O	15.21	43.56	-1.01	42.550000000000004
”	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
