Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
ni	Spn	O	16.53	32.18	-2.38	29.8
madres	Spn	O	30.39	52.09	-1.01	51.080000000000005
bro	Spn	O	22.33	29.28	-1.01	28.27
i	Eng	O	42.31	11.38	-2.38	39.93
ain	Eng	O	33.1	18.89	-0.8	32.300000000000004
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
sleeping	Eng	O/ORG	54.05	6.01	-0.8	53.25
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
