Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
The	Eng	O/ORG	60.83	27.05	-0.8	60.03
kids	Eng	O/ORG	46.98	8.94	-0.8	46.18
do	Eng	O/ORG	42.25	32.38	-0.8	41.45
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
know	Eng	O/ORG	60.3	6.12	-0.8	59.5
many	Eng	O/ORG	46.88	24.27	-0.8	46.080000000000005
words	Eng	O/ORG	46.58	4.49	-0.8	45.78
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
son	Eng	O	41.69	40.73	-0.8	40.89
is	Eng	O	44.66	21.08	-0.8	43.86
18	Num	O	N/A	N/A	N/A	N/A
years	Eng	O	60.3	9.69	-0.8	59.5
old	Eng	O	41.25	14.3	-0.8	40.45
and	Eng	O	58.08	26.56	-0.8	57.28
it	Eng	O	50.11	11.76	-0.8	49.31
is	Eng	O	44.66	21.08	-0.8	43.86
very	Eng	O	48.4	29.89	-0.8	47.6
difficult	Eng	O	56.95	10.58	-0.8	56.150000000000006
for	Eng	O	47.94	28.79	-0.8	47.14
him	Eng	O	39.42	13.41	-0.8	38.620000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
understand	Eng	O/ORG	71.53	17.59	-0.8	70.73
words	Eng	O/ORG	46.58	4.49	-0.8	45.78
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
