Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Copiona	Spn	PERSON/O	19.64	34.82	-2.38	32.44
@	Punct	O	N/A	N/A	N/A	N/A
kevenxanthony	Eng	O	10.81	-8.56	-2.38	8.43
give	Eng	O	46.96	21.81	-0.8	46.160000000000004
credit	Eng	O/ORG	51.05	16.91	-0.8	50.25
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
them	Eng	O/ORG	58.74	12.49	-0.8	57.940000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
