Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
THANK	Eng	O/ORG	53.77	16.35	-0.8	52.970000000000006
U	Eng	O/ORG	15.23	13.34	-0.8	14.43
FOR	Eng	O/ORG	47.94	28.79	-0.8	47.14
EXPLAINING	Eng	O/ORG	58.63	16.49	-0.8	57.830000000000005
IT	Eng	O/ORG	50.11	11.76	-0.8	49.31
SO	Eng	O/ORG	43.57	28.06	-0.8	42.77
PERFECTLY	Eng	O/ORG	53.49	32.03	-0.8	52.690000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
