Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
made	Eng	O	44.26	35.03	-0.8	43.46
this	Eng	O	59.86	22.07	-0.8	59.06
so	Eng	O	43.57	28.06	-0.8	42.77
in	Eng	O	45.41	25.29	-0.8	44.61
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
home	Eng	O	50.87	37.23	-0.8	50.07
town	Eng	O	46.04	16.22	-0.8	45.24
if	Eng	O	41.12	4.97	-0.8	40.32
people	Eng	O	65.53	26.25	-0.8	64.73
asked	Eng	O	45.15	16.34	-0.8	44.35
me	Eng	O	41.15	43.0	-0.8	40.35
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
would	Eng	O/ORG	61.19	3.84	-0.8	60.39
like	Eng	O/ORG	57.49	21.32	-0.8	56.690000000000005
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
go	Eng	O/ORG	39.77	24.21	-0.8	38.970000000000006
swimming	Eng	O/ORG	51.39	7.43	-0.8	50.59
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
would	Eng	O/ORG	61.19	3.84	-0.8	60.39
say	Eng	O/ORG	43.93	22.05	-0.8	43.13
this	Eng	O	59.86	22.07	-0.8	59.06
.	Punct	O	N/A	N/A	N/A	N/A
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
home	Eng	O	50.87	37.23	-0.8	50.07
town	Eng	O	46.04	16.22	-0.8	45.24
river	Eng	O	42.16	22.25	-0.8	41.36
is	Eng	O	44.66	21.08	-0.8	43.86
called	Eng	O/ORG	54.46	32.36	-0.8	53.660000000000004
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
black	Eng	O/ORG	40.54	13.24	-0.8	39.74
river	Eng	O/ORG	42.16	22.25	-0.8	41.36
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
