Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
You	Eng	O/ORG	56.67	25.36	-0.8	55.870000000000005
will	Eng	O/ORG	48.96	7.58	-0.8	48.160000000000004
understand	Eng	O/ORG	71.53	17.59	-0.8	70.73
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
feeling	Eng	O/ORG	58.18	9.52	-0.8	57.38
when	Eng	O	56.49	15.56	-0.8	55.690000000000005
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
become	Eng	O	57.54	27.97	-0.8	56.74
the	Eng	O	60.83	27.05	-0.8	60.03
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
lol	Eng	O	19.76	18.87	-0.8	18.96
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
