Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
tell	Eng	O	49.1	23.35	-0.8	48.300000000000004
your	Eng	O	56.33	24.2	-0.8	55.53
son	Eng	O	41.69	40.73	-0.8	40.89
is	Eng	O	44.66	21.08	-0.8	43.86
Ok	Eng	O/ORG	20.48	9.02	-0.8	19.68
our	Eng	O/ORG	44.71	13.25	-0.8	43.910000000000004
ancestors	Eng	O/ORG	42.42	14.1	-0.8	41.620000000000005
did	Eng	O/ORG	44.21	19.81	-0.8	43.410000000000004
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
either	Eng	O	56.4	15.09	-0.8	55.6
🤔	Punct	O	N/A	N/A	N/A	N/A
🤨	Punct	O	N/A	N/A	N/A	N/A
🤭	Punct	O	N/A	N/A	N/A	N/A
🤭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
