Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
chanclawol	Eng	O	23.87	20.25	-0.8	23.07
THESE	Eng	O/ORG	62.33	30.24	-0.8	61.53
COMMERCIALS	Eng	O/ORG	54.18	20.73	-0.8	53.38
HAD	Eng	O/ORG	48.39	23.13	-0.8	47.59
A	Eng	O/ORG	39.06	38.09	-0.8	38.260000000000005
HOLD	Eng	O/ORG	42.32	17.84	-0.8	41.52
ON	Eng	O	43.01	23.0	-0.8	42.21
ME	Spn	O	41.15	43.0	-2.38	40.62
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
