Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
kids	Eng	O	46.98	8.94	-0.8	46.18
don	Eng	O	50.13	38.08	-0.8	49.330000000000005
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
understand	Eng	O	71.53	17.59	-0.8	70.73
it	Eng	O	50.11	11.76	-0.8	49.31
and	Eng	O	58.08	26.56	-0.8	57.28
sometimes	Eng	O	76.43	35.42	-0.8	75.63000000000001
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
try	Eng	O	43.92	17.78	-0.8	43.120000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
it	Eng	O/ORG	50.11	11.76	-0.8	49.31
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
