Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
could	Eng	O	58.14	16.9	-0.8	57.34
’	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O	41.64	33.49	-0.8	40.84
been	Eng	O	52.66	22.28	-0.8	51.86
fluent	Eng	O/ORG	36.56	9.44	-0.8	35.760000000000005
by	Eng	O/ORG	35.52	13.53	-0.8	34.720000000000006
now	Eng	O/ORG	47.81	13.39	-0.8	47.010000000000005
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
people	Eng	O	65.53	26.25	-0.8	64.73
would	Eng	O	61.19	3.84	-0.8	60.39
’	Punct	O	N/A	N/A	N/A	N/A
ve	Eng	O	41.64	33.49	-0.8	40.84
stopped	Eng	O/ORG	50.15	12.95	-0.8	49.35
making	Eng	O/ORG	58.88	14.24	-0.8	58.080000000000005
fun	Eng	O/ORG	36.4	23.58	-0.8	35.6
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
when	Eng	O/ORG	56.49	15.56	-0.8	55.690000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
was	Eng	O	51.72	16.52	-0.8	50.92
little	Eng	O	62.57	24.78	-0.8	61.77
.	Punct	O	N/A	N/A	N/A	N/A
Now	Eng	O/ORG	47.81	13.39	-0.8	47.010000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
only	Eng	O/ORG	49.65	9.4	-0.8	48.85
understand	Eng	O/ORG	71.53	17.59	-0.8	70.73
/	Punct	O	N/A	N/A	N/A	N/A
read	Eng	O/ORG	47.87	22.02	-0.8	47.07
everything	Eng	O/ORG	85.75	6.69	-0.8	84.95
🥲	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
