Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
kas	Eng	O	17.8	12.06	-0.8	17.0
.	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
.	Punct	O	N/A	N/A	N/A	N/A
ey	Eng	O	21.96	14.31	-0.8	21.16
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
brother	Eng	O	58.65	27.99	-0.8	57.85
💀	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
