Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
have	Eng	O	60.11	28.54	-0.8	59.31
the	Eng	O	60.83	27.05	-0.8	60.03
same	Eng	O	49.13	34.36	-0.8	48.330000000000005
shirt	Eng	O	37.34	6.59	-0.8	36.540000000000006
and	Eng	O	58.08	26.56	-0.8	57.28
the	Eng	O	60.83	27.05	-0.8	60.03
shirt	Eng	O	37.34	6.59	-0.8	36.540000000000006
is	Eng	O	44.66	21.08	-0.8	43.86
fire	Eng	O	42.52	28.44	-0.8	41.720000000000006
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
