Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
✨	Punct	O	N/A	N/A	N/A	N/A
Como	Spn	O	21.69	52.03	-2.38	49.65
que	Spn	O	26.46	56.13	-1.01	55.120000000000005
te	Spn	O	25.61	41.33	-1.01	40.32
quieres	Spn	O	28.99	70.5	-1.01	69.49
comer	Spn	O	42.25	47.36	-1.01	46.35
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
un	Spn	O	21.77	40.51	-1.01	39.5
chino	Spn	O	26.08	43.7	-1.01	42.690000000000005
?	Punct	O	N/A	N/A	N/A	N/A
✨	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
