Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
bro	Spn	O	22.33	29.28	-2.38	26.900000000000002
I	Eng	O	42.31	11.38	-2.38	39.93
said	Eng	O	47.81	17.28	-0.8	47.010000000000005
that	Eng	O	68.72	14.42	-0.8	67.92
once	Eng	O	46.71	27.42	-0.8	45.910000000000004
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
whole	Eng	O	54.64	17.09	-0.8	53.84
family	Eng	O	54.07	30.22	-0.8	53.27
makes	Eng	O	51.89	22.04	-0.8	51.09
fun	Eng	O/ORG	36.4	23.58	-0.8	35.6
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
because	Eng	O/ORG	75.01	22.56	-0.8	74.21000000000001
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
