Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
m	Eng	O	33.66	10.74	-0.8	32.86
here	Eng	O	56.63	37.45	-0.8	55.830000000000005
🇲	Punct	O	N/A	N/A	N/A	N/A
🇽	Punct	O	N/A	N/A	N/A	N/A
🇲	Punct	O	N/A	N/A	N/A	N/A
🇽	Punct	O	N/A	N/A	N/A	N/A
🇲	Punct	O	N/A	N/A	N/A	N/A
🇽	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
