Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Se	Spn	O	30.91	42.67	-2.38	40.29
quiere	Spn	O	34.94	63.13	-1.01	62.120000000000005
comer	Spn	O	42.25	47.36	-1.01	46.35
@	Punct	O	N/A	N/A	N/A	N/A
elchino	Spn	O	15.67	31.41	-1.01	30.4
.	Punct	O	N/A	N/A	N/A	N/A
__	Spn	O	-12.28	-12.71	-1.01	-13.72
😳	Punct	O	N/A	N/A	N/A	N/A
😳	Punct	O	N/A	N/A	N/A	N/A
😳	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
