Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
started	Eng	O/ORG	62.27	22.46	-0.8	61.470000000000006
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
read	Eng	O/ORG	47.87	22.02	-0.8	47.07
books	Eng	O/ORG	42.82	11.79	-0.8	42.02
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
out	Eng	O/ORG	48.81	12.75	-0.8	48.010000000000005
loud	Eng	O/ORG	28.66	20.44	-0.8	27.86
.	Punct	O	N/A	N/A	N/A	N/A
It	Eng	O/ORG	50.11	11.76	-0.8	49.31
really	Eng	O/ORG	69.21	24.1	-0.8	68.41
helps	Eng	O/ORG	41.63	15.47	-0.8	40.830000000000005
with	Eng	O/ORG	54.27	4.16	-0.8	53.470000000000006
getting	Eng	O/ORG	68.58	9.63	-0.8	67.78
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
fluidity	Eng	O/ORG	30.65	9.79	-0.8	29.849999999999998
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
language	Eng	O/ORG	47.03	20.35	-0.8	46.230000000000004
back	Eng	O/ORG	45.64	16.76	-0.8	44.84
.	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
