Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
My	Eng	O	41.2	20.91	-0.8	40.400000000000006
son	Eng	O	41.69	40.73	-0.8	40.89
is	Eng	O	44.66	21.08	-0.8	43.86
5	Num	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-0.8	57.28
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
is	Eng	O	44.66	21.08	-0.8	43.86
bilingual	Eng	O	38.93	20.38	-0.8	38.13
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
watches	Eng	O/ORG	56.18	17.3	-0.8	55.38
all	Eng	O/ORG	47.74	25.64	-0.8	46.940000000000005
his	Eng	O/ORG	44.36	27.21	-0.8	43.56
cartoons	Eng	O/ORG	45.97	22.58	-0.8	45.17
/	Punct	O	N/A	N/A	N/A	N/A
movies	Eng	O/ORG	55.18	32.96	-0.8	54.38
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
SPANISH	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
.	Punct	O	N/A	N/A	N/A	N/A
He	Eng	O	44.49	34.18	-0.8	43.690000000000005
prefers	Eng	O	44.56	31.37	-0.8	43.760000000000005
spanish	Eng	O	39.06	8.16	-0.8	38.260000000000005
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
and	Eng	O	58.08	26.56	-0.8	57.28
i	Eng	O	42.31	11.38	-0.8	41.510000000000005
’	Punct	O	N/A	N/A	N/A	N/A
ll	Eng	O	38.29	20.47	-0.8	37.49
keep	Eng	O	39.2	-2.65	-0.8	38.400000000000006
it	Eng	O/OTROS	50.11	11.76	-0.8	49.31
that	Eng	O/OTROS	68.72	14.42	-0.8	67.92
way	Eng	O	46.27	15.37	-0.8	45.470000000000006
😌	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
