Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
U	Eng	O	15.23	13.34	-0.8	14.43
gotta	Eng	O	29.43	19.4	-0.8	28.63
do	Eng	O	42.25	32.38	-0.8	41.45
“	Punct	O	N/A	N/A	N/A	N/A
how	Eng	O	45.28	13.44	-0.8	44.480000000000004
Do	Eng	O	42.25	32.38	-0.8	41.45
u	Eng	O	15.23	13.34	-0.8	14.43
say	Eng	O	43.93	22.05	-0.8	43.13
embarrassed	Eng	O	42.78	25.34	-0.8	41.980000000000004
in	Eng	O	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
(	Punct	O	N/A	N/A	N/A	N/A
estoy	Spn	O	19.2	54.11	-2.38	51.73
embarassado	Spn	O	17.7	39.59	-1.01	38.580000000000005
)	Punct	O	N/A	N/A	N/A	N/A
”	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
