Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Mine	Eng	O	44.53	36.03	-0.8	43.730000000000004
literally	Eng	O	59.34	18.74	-0.8	58.540000000000006
broke	Eng	O	41.24	16.94	-0.8	40.440000000000005
while	Eng	O	54.2	21.73	-0.8	53.400000000000006
watching	Eng	O	70.24	3.83	-0.8	69.44
this	Eng	O	59.86	22.07	-0.8	59.06
:	Punct	O	N/A	N/A	N/A	N/A
/	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
