Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
This	Eng	O	59.86	22.07	-0.8	59.06
is	Eng	O	44.66	21.08	-0.8	43.86
why	Eng	O/ORG	41.66	5.84	-0.8	40.86
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
tell	Eng	O/ORG	49.1	23.35	-0.8	48.300000000000004
my	Eng	O/ORG	41.2	20.91	-0.8	40.400000000000006
kids	Eng	O/ORG	46.98	8.94	-0.8	46.18
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
to	Eng	O/ORG	48.13	29.93	-0.8	47.330000000000005
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
only	Eng	O/ORG	49.65	9.4	-0.8	48.85
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
