Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
jajajajaja	Spn	O	8.64	18.18	-2.38	15.8
me	Spn	O	41.15	43.0	-1.01	41.99
da	Spn	O	19.47	35.42	-1.01	34.410000000000004
risa	Spn	O	22.2	32.46	-1.01	31.45
cuándo	Spn	O	18.44	53.05	-1.01	52.04
dice	Spn	O	31.36	46.48	-1.01	45.47
pandeja	Spn	O	11.43	36.56	-1.01	35.550000000000004
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
