Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
nah	Eng	O	28.24	13.32	-0.8	27.439999999999998
kux	Eng	O	4.05	-2.55	-0.8	3.25
it	Eng	O	50.11	11.76	-0.8	49.31
b	Eng	O	10.36	4.91	-0.8	9.559999999999999
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
dat	Eng	O	27.62	14.53	-0.8	26.82
and	Eng	O	58.08	26.56	-0.8	57.28
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
be	Eng	O	42.62	20.92	-0.8	41.82
so	Eng	O	43.57	28.06	-0.8	42.77
stiff	Eng	O	32.9	7.67	-0.8	32.1
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
🤣	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
