Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
huesos653	Spn	O	-5.53	11.55	-2.38	9.170000000000002
@	Punct	O	N/A	N/A	N/A	N/A
cool	Eng	O	37.94	28.93	-2.38	35.559999999999995
.	Punct	O	N/A	N/A	N/A	N/A
natii	Eng	O	19.34	12.02	-0.8	18.54
this	Eng	O	59.86	22.07	-0.8	59.06
y	Spn	O	21.5	34.41	-2.38	32.029999999999994
’	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O	47.74	25.64	-2.38	45.36
?	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
