Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
then	Eng	O	60.65	23.75	-0.8	59.85
people	Eng	O	65.53	26.25	-0.8	64.73
tell	Eng	O	49.1	23.35	-0.8	48.300000000000004
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
'	Punct	O	N/A	N/A	N/A	N/A
re	Eng	O	44.29	29.91	-0.8	43.49
not	Eng	O	48.64	20.26	-0.8	47.84
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
real	Eng	O	50.3	35.46	-0.8	49.5
Mexican	Spn	O/ORG	37.7	44.86	-2.38	42.48
for	Eng	O/ORG	47.94	28.79	-2.38	45.559999999999995
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
speaking	Eng	O/ORG	60.78	9.45	-0.8	59.980000000000004
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
😭	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
