Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
popito_uwu	Spn	O	4.31	5.04	-2.38	2.66
JAJAJAJA	Spn	O	7.83	17.37	-1.01	16.36
✨	Punct	O	N/A	N/A	N/A	N/A
YO	Spn	O	24.54	38.85	-1.01	37.84
SOY	Spn	O	27.55	39.43	-1.01	38.42
BUEN	Spn	O	22.53	42.86	-1.01	41.85
NOVIA	Spn	O	20.72	41.41	-1.01	40.4
✨	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
👌	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
