Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
kids	Eng	O/ORG	46.98	8.94	-0.8	46.18
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
USA	Spn	LOCATION/ORG	18.74	33.63	-2.38	31.250000000000004
don	Eng	O	50.13	38.08	-2.38	47.75
'	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
speak	Eng	O/ORG	38.44	9.07	-0.8	37.64
Spanish	Eng	O/ORG	39.06	8.16	-0.8	38.260000000000005
cause	Eng	O/ORG	54.88	34.08	-0.8	54.080000000000005
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
work	Eng	O	47.7	2.12	-0.8	46.900000000000006
12	Num	O	N/A	N/A	N/A	N/A
/	Punct	O	N/A	N/A	N/A	N/A
14	Num	O	N/A	N/A	N/A	N/A
hrs	Eng	O	15.67	9.03	-0.8	14.87
and	Eng	O	58.08	26.56	-0.8	57.28
they	Eng	O	65.37	19.05	-0.8	64.57000000000001
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
is	Eng	O	44.66	21.08	-0.8	43.86
American	Eng	O/ORG	44.45	42.67	-0.8	43.650000000000006
!	Punct	O	N/A	N/A	N/A	N/A
so	Eng	O	43.57	28.06	-0.8	42.77
there	Eng	O	70.66	28.64	-0.8	69.86
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
reason	Eng	O	56.08	28.09	-0.8	55.28
4	Num	O	N/A	N/A	N/A	N/A
everything	Eng	O	85.75	6.69	-0.8	84.95
!	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
