Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
no	Spn	O	39.04	44.89	-2.38	42.51
joke	Eng	O	32.15	12.49	-2.38	29.77
haha	Spn	O	17.05	21.53	-2.38	19.150000000000002
i	Eng	O	42.31	11.38	-2.38	39.93
hear	Eng	O	46.37	28.41	-0.8	45.57
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
self	Eng	O	40.62	13.43	-0.8	39.82
like	Eng	O	57.49	21.32	-0.8	56.690000000000005
this	Eng	O	59.86	22.07	-0.8	59.06
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
