Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
bro	Spn	O	22.33	29.28	-2.38	26.900000000000002
the	Eng	O	60.83	27.05	-2.38	58.449999999999996
“	Punct	O	N/A	N/A	N/A	N/A
billy	Eng	O	41.23	25.86	-0.8	40.43
y	Spn	O	21.5	34.41	-2.38	32.029999999999994
las	Spn	O	34.62	47.63	-1.01	46.620000000000005
botas	Spn	O	29.94	37.71	-1.01	36.7
”	Punct	O	N/A	N/A	N/A	N/A
poster	Eng	O	40.62	37.88	-2.38	38.239999999999995
got	Eng	O/ORG	48.21	15.31	-0.8	47.410000000000004
me	Eng	O/ORG	41.15	43.0	-0.8	40.35
dead	Eng	O/ORG	40.09	22.17	-0.8	39.290000000000006
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
