Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
vivian	Spn	O	20.47	32.29	-2.38	29.91
.	Punct	O	N/A	N/A	N/A	N/A
bruh	Eng	O	24.79	11.39	-2.38	22.41
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
said	Eng	O	47.81	17.28	-0.8	47.010000000000005
barkeando	Spn	O	22.7	36.82	-2.38	34.44
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
