Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
For	Eng	O	47.94	28.79	-0.8	47.14
real	Eng	O	50.3	35.46	-0.8	49.5
tho	Eng	O	34.23	18.58	-0.8	33.43
and	Eng	O	58.08	26.56	-0.8	57.28
Tepic	Eng	ORGANIZATION/OTROS	19.97	9.15	-0.8	19.169999999999998
Nayarit	Eng	ORGANIZATION/OTROS	17.67	8.51	-0.8	16.87
and	Eng	O	58.08	26.56	-0.8	57.28
also	Eng	O	46.43	25.86	-0.8	45.63
in	Eng	O	45.41	25.29	-0.8	44.61
Ruiz	Spn	LOCATION/PERS	8.5	16.52	-2.38	14.14
Nayarit	Eng	LOCATION/PERS	17.67	8.51	-2.38	15.290000000000003
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
