Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O	42.31	11.38	-0.8	41.510000000000005
hated	Eng	O	47.26	23.28	-0.8	46.46
this	Eng	O	59.86	22.07	-0.8	59.06
behavior	Eng	O	40.67	14.15	-0.8	39.870000000000005
from	Eng	O	48.14	12.52	-0.8	47.34
my	Eng	O	41.2	20.91	-0.8	40.400000000000006
mom	Eng	O	34.1	16.88	-0.8	33.300000000000004
though	Eng	O	64.91	8.23	-0.8	64.11
.	Punct	O	N/A	N/A	N/A	N/A
In	Eng	O/ORG	45.41	25.29	-0.8	44.61
front	Eng	O/ORG	46.04	15.5	-0.8	45.24
of	Eng	O/ORG	45.37	12.91	-0.8	44.57
people	Eng	O/ORG	65.53	26.25	-0.8	64.73
anywhere	Eng	O/ORG	71.01	21.47	-0.8	70.21000000000001
in	Eng	O/ORG	45.41	25.29	-0.8	44.61
public	Eng	O/ORG	41.91	18.31	-0.8	41.11
but	Eng	O/ORG	51.93	13.76	-0.8	51.13
if	Eng	O/ORG	41.12	4.97	-0.8	40.32
she	Eng	O/ORG	47.98	20.49	-0.8	47.18
was	Eng	O	51.72	16.52	-0.8	50.92
the	Eng	O	60.83	27.05	-0.8	60.03
one	Eng	O	49.51	25.47	-0.8	48.71
pushing	Eng	O	53.42	19.64	-0.8	52.620000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
cart	Eng	O/OTROS	39.18	24.26	-0.8	38.38
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
