Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Lmao	Spn	PERSON/O	6.5	12.41	-2.38	10.030000000000001
how	Eng	O	45.28	13.44	-2.38	42.9
would	Eng	O	61.19	3.84	-0.8	60.39
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
signal	Eng	O	37.99	32.68	-0.8	37.190000000000005
that	Eng	O	68.72	14.42	-0.8	67.92
he	Eng	O	44.49	34.18	-0.8	43.690000000000005
wants	Eng	O	52.44	7.87	-0.8	51.64
chorizo	Spn	O	17.94	32.93	-2.38	30.55
with	Eng	O	54.27	4.16	-2.38	51.89
eggs	Eng	O	27.05	17.03	-0.8	26.25
!	Punct	O	N/A	N/A	N/A	N/A
Jaja	Spn	PERSON/O	9.66	19.2	-2.38	16.82
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
