Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
@	Punct	O	N/A	N/A	N/A	N/A
arianacampos812	Spn	O	-14.12	2.68	-2.38	0.30000000000000027
see	Eng	O	45.86	24.58	-2.38	43.48
that	Eng	O/ORG	68.72	14.42	-0.8	67.92
why	Eng	O/ORG	41.66	5.84	-0.8	40.86
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
don	Eng	O/ORG	50.13	38.08	-0.8	49.330000000000005
’	Punct	O	N/A	N/A	N/A	N/A
t	Eng	O/ORG	40.21	10.87	-0.8	39.410000000000004
dance	Eng	O/ORG	41.56	31.36	-0.8	40.760000000000005
bc	Eng	O/ORG	4.51	0.41	-0.8	3.71
Idk	Eng	O/ORG	11.36	3.78	-0.8	10.559999999999999
how	Eng	O/ORG	45.28	13.44	-0.8	44.480000000000004
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
umm	Eng	O	14.55	4.69	-0.8	13.75
como	Spn	O	21.69	52.03	-2.38	49.65
se	Spn	O	30.91	42.67	-1.01	41.660000000000004
dise	Eng	O	37.5	33.85	-2.38	35.12
“	Punct	O	N/A	N/A	N/A	N/A
danciar	Spn	O	30.25	38.33	-2.38	35.949999999999996
”	Punct	O	N/A	N/A	N/A	N/A
@	Punct	O	N/A	N/A	N/A	N/A
danielargazp	Spn	O	-0.35	-0.9	-1.01	-1.9100000000000001
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
