Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
It	Eng	O	50.11	11.76	-0.8	49.31
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
her	Eng	O	46.52	29.04	-0.8	45.720000000000006
fault	Eng	O/ORG	32.93	10.31	-0.8	32.13
for	Eng	O/ORG	47.94	28.79	-0.8	47.14
not	Eng	O/ORG	48.64	20.26	-0.8	47.84
teaching	Eng	O/ORG	66.42	19.31	-0.8	65.62
you	Eng	O	56.67	25.36	-0.8	55.870000000000005
earlier	Eng	O	41.37	18.66	-0.8	40.57
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
She	Eng	O/ORG	47.98	20.49	-0.8	47.18
just	Eng	O/ORG	56.89	16.33	-0.8	56.09
has	Eng	O	46.17	42.75	-0.8	45.370000000000005
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
deal	Eng	O	42.45	29.04	-0.8	41.650000000000006
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
😂	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
