Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Ns	Eng	O	15.52	11.52	-0.8	14.719999999999999
ustedes	Spn	O	27.74	66.66	-2.38	64.28
pero	Spn	O	24.95	52.4	-1.01	51.39
yo	Spn	O	24.54	38.85	-1.01	37.84
como	Spn	O	21.69	52.03	-1.01	51.02
esquivo	Spn	O	6.83	38.33	-1.01	37.32
pensando	Spn	O	25.57	61.47	-1.01	60.46
q	Spn	O	1.53	0.97	-1.01	-0.040000000000000036
me	Spn	O	41.15	43.0	-1.01	41.99
va	Spn	O	12.73	37.22	-1.01	36.21
a	Spn	O	39.06	38.09	-1.01	37.080000000000005
caer	Spn	O	21.46	36.27	-1.01	35.260000000000005
los	Spn	O	23.65	49.6	-1.01	48.59
patines	Spn	O	36.14	44.86	-1.01	43.85
:	Punct	O	N/A	N/A	N/A	N/A
v	Spn	O	0.78	0.13	-1.01	-0.88
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
