Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
But	Eng	O/ORG	51.93	13.76	-0.8	51.13
the	Eng	O/ORG	60.83	27.05	-0.8	60.03
last	Eng	O/ORG	47.62	23.93	-0.8	46.82
works	Eng	O/ORG	48.61	3.27	-0.8	47.81
at	Eng	O/ORG	43.35	13.78	-0.8	42.550000000000004
the	Eng	O	60.83	27.05	-0.8	60.03
end	Eng	O	40.24	21.66	-0.8	39.440000000000005
the	Eng	O	60.83	27.05	-0.8	60.03
Mach	Eng	O/ORG	38.76	23.58	-0.8	37.96
perfect	Eng	O/ORG	46.41	28.55	-0.8	45.61
👌	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
