Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Jajaja	Spn	O	6.45	15.99	-2.38	13.61
no	Spn	O	39.04	44.89	-1.01	43.88
pasta	Spn	O	29.38	47.57	-1.01	46.56
no	Spn	O	39.04	44.89	-1.01	43.88
voy	Spn	O	16.9	40.7	-1.01	39.690000000000005
con	Spn	O	33.09	47.17	-1.01	46.160000000000004
tu	Spn	O	14.03	32.67	-1.01	31.66
😅	Punct	O	N/A	N/A	N/A	N/A
😅	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
