Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
I	Eng	O/ORG	42.31	11.38	-0.8	41.510000000000005
am	Eng	O/ORG	30.77	12.36	-0.8	29.97
also	Eng	O	46.43	25.86	-0.8	45.63
a	Eng	O	39.06	38.09	-0.8	38.260000000000005
parent	Eng	O	54.6	29.24	-0.8	53.800000000000004
to	Eng	O	48.13	29.93	-0.8	47.330000000000005
No	Spn	O	39.04	44.89	-2.38	42.51
Sabo	Spn	PERSON/PERS	16.37	33.68	-1.01	32.67
kid	Eng	O	38.19	9.68	-2.38	35.809999999999995
'	Punct	O	N/A	N/A	N/A	N/A
s	Eng	O	40.13	19.22	-0.8	39.330000000000005
😒	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
